,tester,correction,sample_size,ntests,bp,th,EP,EN,slvl,nrepeats,FP,TP,TN,FN,P(FP=0),P(FN=0)
2,sign,hochberg,200,105,1,0.6,91,14,0.1,300,0.0,37.56666666666667,14.0,53.43333333333333,1.0,0.0
0,sign,hochberg,200,91,1,0.2,15,76,0.1,300,0.0033333333333333335,0.54,75.99666666666667,14.46,0.9966666666666667,0.0
1,sign,hochberg,200,91,1,0.4,43,48,0.1,300,0.02,7.916666666666667,47.98,35.083333333333336,0.98,0.0
2,sign,hochberg,200,91,1,0.6,77,14,0.1,300,0.0033333333333333335,30.15,13.996666666666666,46.85,0.9966666666666667,0.0
0,sign,hochberg,200,78,1,0.2,4,74,0.1,300,0.0,0.20666666666666667,74.0,3.7933333333333334,1.0,0.0
1,sign,hochberg,200,78,1,0.4,30,48,0.1,300,0.01,3.0966666666666667,47.99,26.903333333333332,0.99,0.0
2,sign,hochberg,200,78,1,0.6,64,14,0.1,300,0.0,18.286666666666665,14.0,45.71333333333333,1.0,0.0
0,sign,hochberg,200,66,1,0.2,4,62,0.1,300,0.0,0.18666666666666668,62.0,3.8133333333333335,1.0,0.0
1,sign,hochberg,200,66,1,0.4,27,39,0.1,300,0.0033333333333333335,2.9633333333333334,38.99666666666667,24.036666666666665,0.9966666666666667,0.0
2,sign,hochberg,200,66,1,0.6,54,12,0.1,300,0.006666666666666667,17.156666666666666,11.993333333333334,36.843333333333334,0.9933333333333333,0.0
0,sign,hochberg,200,55,1,0.2,4,51,0.1,300,0.0,0.22333333333333333,51.0,3.776666666666667,1.0,0.0
1,sign,hochberg,200,55,1,0.4,25,30,0.1,300,0.006666666666666667,2.9,29.993333333333332,22.1,0.9933333333333333,0.0
2,sign,hochberg,200,55,1,0.6,46,9,0.1,300,0.0,16.326666666666668,9.0,29.673333333333332,1.0,0.0
0,sign,hochberg,200,45,1,0.2,2,43,0.1,300,0.0,0.09666666666666666,43.0,1.9033333333333333,1.0,0.0033333333333333335
1,sign,hochberg,200,45,1,0.4,15,30,0.1,300,0.01,1.2866666666666666,29.99,13.713333333333333,0.99,0.0
2,sign,hochberg,200,45,1,0.6,36,9,0.1,300,0.0033333333333333335,8.926666666666666,8.996666666666666,27.073333333333334,0.9966666666666667,0.0
0,sign,hochberg,200,36,1,0.2,0,36,0.1,300,0.0,0.0,36.0,0.0,1.0,1.0
1,sign,hochberg,200,36,1,0.4,8,28,0.1,300,0.0,0.08333333333333333,28.0,7.916666666666667,1.0,0.0
2,sign,hochberg,200,36,1,0.6,27,9,0.1,300,0.006666666666666667,4.406666666666666,8.993333333333334,22.593333333333334,0.9933333333333333,0.0
0,sign,hochberg,200,28,1,0.2,0,28,0.1,300,0.0,0.0,28.0,0.0,1.0,1.0
1,sign,hochberg,200,28,1,0.4,3,25,0.1,300,0.0033333333333333335,0.08,24.996666666666666,2.92,0.9966666666666667,0.0033333333333333335
2,sign,hochberg,200,28,1,0.6,19,9,0.1,300,0.01,2.4466666666666668,8.99,16.553333333333335,0.99,0.0
0,sign,hochberg,200,21,1,0.2,0,21,0.1,300,0.0,0.0,21.0,0.0,1.0,1.0
1,sign,hochberg,200,21,1,0.4,3,18,0.1,300,0.0033333333333333335,0.07,17.996666666666666,2.93,0.9966666666666667,0.0033333333333333335
2,sign,hochberg,200,21,1,0.6,13,8,0.1,300,0.006666666666666667,2.44,7.993333333333333,10.56,0.9933333333333333,0.0
0,sign,hochberg,200,15,1,0.2,0,15,0.1,300,0.0,0.0,15.0,0.0,1.0,1.0
1,sign,hochberg,200,15,1,0.4,2,13,0.1,300,0.01,0.03,12.99,1.97,0.99,0.006666666666666667
2,sign,hochberg,200,15,1,0.6,9,6,0.1,300,0.0033333333333333335,2.046666666666667,5.996666666666667,6.953333333333333,0.9966666666666667,0.0
0,sign,hochberg,200,10,1,0.2,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
1,sign,hochberg,200,10,1,0.4,0,10,0.1,300,0.0,0.0,10.0,0.0,1.0,1.0
2,sign,hochberg,200,10,1,0.6,4,6,0.1,300,0.006666666666666667,0.05333333333333334,5.993333333333333,3.9466666666666668,0.9933333333333333,0.0
0,sign,hochberg,200,6,1,0.2,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
1,sign,hochberg,200,6,1,0.4,0,6,0.1,300,0.0,0.0,6.0,0.0,1.0,1.0
2,sign,hochberg,200,6,1,0.6,2,4,0.1,300,0.0,0.06333333333333334,4.0,1.9366666666666668,1.0,0.006666666666666667
0,sign,hochberg,200,3,1,0.2,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
1,sign,hochberg,200,3,1,0.4,0,3,0.1,300,0.0,0.0,3.0,0.0,1.0,1.0
2,sign,hochberg,200,3,1,0.6,1,2,0.1,300,0.0,0.03333333333333333,2.0,0.9666666666666667,1.0,0.03333333333333333
0,sign,hochberg,200,1,1,0.2,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
1,sign,hochberg,200,1,1,0.4,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
2,sign,hochberg,200,1,1,0.6,0,1,0.1,300,0.0,0.0,1.0,0.0,1.0,1.0
0,sign,hochberg,200,0,1,0.2,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
1,sign,hochberg,200,0,1,0.4,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
2,sign,hochberg,200,0,1,0.6,0,0,0.1,300,0.0,0.0,0.0,0.0,1.0,1.0
